periodo;edades;Hombres;Mujeres;fuente
1993;13;-310197.83000000002;296529.33000000002;HMD
1993;14;-326002.15999999997;310173.21999999997;HMD
1993;15;-333956.41999999998;317267.96000000002;HMD
1993;16;-345476.40000000002;329656.76000000001;HMD
1993;17;-348197.75;332881.90000000002;HMD
1993;18;-346075.58000000002;331818.76000000001;HMD
1993;19;-341963.88;327710.78999999998;HMD
1993;20;-344415.88;327479.37;HMD
1993;21;-340569.19;324056.65000000002;HMD
1993;22;-336648.03000000003;321682.5;HMD
1993;23;-332264.5;318955.27000000002;HMD
1993;24;-329636.35999999999;317145.51000000001;HMD
1993;25;-333965.34000000003;323282.34000000003;HMD
1993;26;-328481.40999999997;318291.23999999999;HMD
1993;27;-326842.78999999998;318128.71999999997;HMD
1993;28;-328271.77000000002;321274.66999999998;HMD
1993;29;-317873.57000000001;309929.34000000003;HMD
1993;30;-305128.40000000002;299994.64000000001;HMD
1993;31;-300839.82000000001;297274.94;HMD
1993;32;-301795.84999999998;299033.90999999997;HMD
1993;33;-296473.07000000001;294172.69;HMD
1993;34;-291218.63;289207.04999999999;HMD
1993;35;-285103.27000000002;283786.87;HMD
1993;36;-266440.76000000001;266313.83000000002;HMD
1993;37;-260674.41;260589.97;HMD
1993;38;-251175.60000000001;252318.10999999999;HMD
1993;39;-252727.73000000001;251973.5;HMD
1993;40;-252594.17000000001;251058.67999999999;HMD
1993;41;-240157.53;239260.69;HMD
1993;42;-237664.07999999999;237590.04000000001;HMD
1993;43;-243297.19;245388.73000000001;HMD
1993;44;-253384.47;255715.14000000001;HMD
1993;45;-242390.35999999999;243962.94;HMD
1993;46;-224650.45999999999;228391.95999999999;HMD
1993;47;-239944.22;244447.64000000001;HMD
1993;48;-228643.04000000001;233213.62;HMD
1993;49;-226588.04000000001;229836.32999999999;HMD
1993;50;-201255.23000000001;204307.64999999999;HMD
1993;51;-186300.79000000001;188541.85000000001;HMD
1993;52;-213820.75;220085.04999999999;HMD
1993;53;-162003.94;169530.07999999999;HMD
1993;54;-171818.53;180970.75;HMD
1993;55;-196543.31;207171.23000000001;HMD
1993;56;-214462.54999999999;230847.62;HMD
1993;57;-212921.32999999999;226855.70999999999;HMD
1993;58;-211649.20000000001;226272.04000000001;HMD
1993;59;-219342.73999999999;235271.20999999999;HMD
1993;60;-216492.29999999999;233458.57999999999;HMD
1993;61;-210745.98000000001;227273.29000000001;HMD
1993;62;-209215.28;230938.14000000001;HMD
1993;63;-198130.66;220969.01000000001;HMD
1993;64;-194369.73999999999;218419.04000000001;HMD
1993;65;-184492.56;209316.44;HMD
1993;66;-183260.57999999999;209340.54999999999;HMD
1993;67;-172033.14999999999;202488.42000000001;HMD
1993;68;-167881.03;200051.84;HMD
1993;69;-160991.38;193147.13;HMD
1993;70;-153502.85000000001;190813.79999999999;HMD
1993;71;-144212.51000000001;177171.73000000001;HMD
1993;72;-126175.3;168842.60999999999;HMD
1993;73;-108875.64999999999;151976.5;HMD
1993;74;-98995.759999999995;145645.31;HMD
1993;75;-92169.160000000003;138552.57000000001;HMD
1993;76;-86245.369999999995;132205.48999999999;HMD
1993;77;-82287.449999999997;129484.52;HMD
1993;78;-77883.699999999997;125950.84;HMD
1993;79;-71731.039999999994;118526.44;HMD
1993;80;-67083.110000000001;116288.89999999999;HMD
1993;81;-59978.480000000003;104734.17;HMD
1993;82;-54023.190000000002;100205.06;HMD
1993;83;-46951.870000000003;86818.970000000001;HMD
1993;84;-41217.550000000003;78302.539999999994;HMD
1993;85;-34219.449999999997;67815.889999999999;HMD
1993;86;-28104.759999999998;59009.629999999997;HMD
1993;87;-23607.27;50864.269999999997;HMD
1993;88;-18065.16;42014.769999999997;HMD
1993;89;-14867;34590.660000000003;HMD
1993;90;-11643;28528;HMD
1993;91;-8446;20614;HMD
1993;92;-6431;17820;HMD
1993;93;-3895;10372;HMD
1993;94;-2791;7842;HMD
1993;95;-1895;5500;HMD
1993;96;-1328;4143;HMD
1993;97;-799;2691;HMD
1993;98;-471;1759;HMD
1993;99;-313;1085;HMD
1993;100+;-463;1842;HMD
1994;0;-198356.35000000001;185722.29000000001;HMD
1994;1;-203989.10999999999;191976.63;HMD
1994;2;-203674.62;191082.34;HMD
1994;3;-202920.34;192218.20000000001;HMD
1994;4;-206300.81;195158.01000000001;HMD
1994;5;-208396.07999999999;197186.81;HMD
1994;6;-214845.16;203534.07000000001;HMD
1994;7;-220755.97;210023.22;HMD
1994;8;-231012.78;219119.66;HMD
1994;9;-244975.88;232498.22;HMD
1994;10;-252334.64000000001;240348.79000000001;HMD
1994;11;-268562.27000000002;255047.91;HMD
1994;12;-281015.02000000002;266742.79999999999;HMD
1994;13;-296346.14000000001;281764.06;HMD
1994;14;-311986.72999999998;298168.62;HMD
1994;15;-328334.59000000003;312288.53000000003;HMD
1994;16;-336322.27000000002;319380.40999999997;HMD
1994;17;-347615.58000000002;331683.78999999998;HMD
1994;18;-350146.66999999998;334577.57000000001;HMD
1994;19;-347917.07000000001;333541.34000000003;HMD
1994;20;-343603;329169.14000000001;HMD
1994;21;-345742;328976.77000000002;HMD
1994;22;-341782.84000000003;325485.13;HMD
1994;23;-337900.58000000002;323034.78000000003;HMD
1994;24;-333625.10999999999;320486.23999999999;HMD
1994;25;-331022.87;318831.89000000001;HMD
1994;26;-335188.29999999999;324825.29999999999;HMD
1994;27;-329801.25;319925.21000000002;HMD
1994;28;-328076.59000000003;319788.20000000001;HMD
1994;29;-329992.46000000002;323368.59999999998;HMD
1994;30;-319060.5;311554.08000000002;HMD
1994;31;-306497.14000000001;301760.46000000002;HMD
1994;32;-301910.95000000001;298776.39000000001;HMD
1994;33;-303165.20000000001;300751.59000000003;HMD
1994;34;-297529.40000000002;295617.39000000001;HMD
1994;35;-292235.21999999997;290606.04999999999;HMD
1994;36;-286135.67999999999;285157.33000000002;HMD
1994;37;-267432.22999999998;267500.96000000002;HMD
1994;38;-261488.92000000001;261620.31;HMD
1994;39;-251689.76000000001;253115.64999999999;HMD
1994;40;-253363.32000000001;252831.89000000001;HMD
1994;41;-253305.26000000001;251957.94;HMD
1994;42;-240314.14000000001;239698.95000000001;HMD
1994;43;-237598.41;237745.14999999999;HMD
1994;44;-243564.28;246065.20000000001;HMD
1994;45;-253973.19;256700.45999999999;HMD
1994;46;-241613.98000000001;243695.95000000001;HMD
1994;47;-224760.97;228875.51999999999;HMD
1994;48;-239715.53;244661.56;HMD
1994;49;-228277.04000000001;233364.54999999999;HMD
1994;50;-226277.81;230071.07000000001;HMD
1994;51;-200422.31;203941.01999999999;HMD
1994;52;-185579.14999999999;188326.20000000001;HMD
1994;53;-214674.67000000001;221553.26999999999;HMD
1994;54;-160051.62;168296.95999999999;HMD
1994;55;-171217.25;180984.23000000001;HMD
1994;56;-195641.17000000001;206876.76000000001;HMD
1994;57;-213423.82000000001;230778.10999999999;HMD
1994;58;-211649.41;226340.73999999999;HMD
1994;59;-210127.39999999999;225841.14999999999;HMD
1994;60;-217537.76999999999;234675.29999999999;HMD
1994;61;-214592.04000000001;232839.29000000001;HMD
1994;62;-208206.09;226169.14999999999;HMD
1994;63;-206614.25;229835.57000000001;HMD
1994;64;-195169.47;219623.01000000001;HMD
1994;65;-191293.32999999999;217215.82000000001;HMD
1994;66;-181012.72;207537.95000000001;HMD
1994;67;-179368.17999999999;207598.92999999999;HMD
1994;68;-168014.25;200384.26999999999;HMD
1994;69;-163490.91;197638.97;HMD
1994;70;-156464.01000000001;190472;HMD
1994;71;-148792.76000000001;188037.92999999999;HMD
1994;72;-139213.56;173822.76000000001;HMD
1994;73;-121207.82000000001;165764.64999999999;HMD
1994;74;-103945.91;148212.32999999999;HMD
1994;75;-94292.449999999997;142043.72;HMD
1994;76;-87469.699999999997;134549.29000000001;HMD
1994;77;-81422.550000000003;128019.55;HMD
1994;78;-77182.070000000007;124702.67999999999;HMD
1994;79;-72617.729999999996;120819.52;HMD
1994;80;-67009.580000000002;114998.75999999999;HMD
1994;81;-61479.110000000001;110200.89999999999;HMD
1994;82;-54483.480000000003;98530.169999999998;HMD
1994;83;-48588.190000000002;93195.059999999998;HMD
1994;84;-41810.870000000003;80133.970000000001;HMD
1994;85;-36396.550000000003;71267.539999999994;HMD
1994;86;-29657.450000000001;60996.889999999999;HMD
1994;87;-23962.759999999998;52340.629999999997;HMD
1994;88;-19814.27;44436.269999999997;HMD
1994;89;-14959.16;36018.769999999997;HMD
1994;90;-12094;29233.66;HMD
1994;91;-9377;23651;HMD
1994;92;-6597;16761;HMD
1994;93;-4908;14137;HMD
1994;94;-2855;8040;HMD
1994;95;-2023;5887;HMD
1994;96;-1334;4056;HMD
1994;97;-906;3037;HMD
1994;98;-559;1902;HMD
1994;99;-315;1197;HMD
1994;100+;-478;1922;HMD
1995;0;-189919;178328.60000000001;HMD
1995;1;-198520.06;186135.88;HMD
1995;2;-204539.84;192744.04999999999;HMD
1995;3;-204235.54000000001;191755.54999999999;HMD
1995;4;-204030.29999999999;193281.92000000001;HMD
1995;5;-207596.45999999999;196390.38;HMD
1995;6;-209846.82000000001;198551.34;HMD
1995;7;-215998.26000000001;204586.44;HMD
1995;8;-221956.35000000001;211119.94;HMD
1995;9;-232284.17999999999;220325.95999999999;HMD
1995;10;-245814.14000000001;233181.95000000001;HMD
1995;11;-253440.56;241343.32000000001;HMD
1995;12;-269827.10999999999;256362.42999999999;HMD
1995;13;-282882.27000000002;268438.08000000002;HMD
1995;14;-298431.63;283914.04999999999;HMD
1995;15;-313763.64000000001;299794.91999999998;HMD
1995;16;-330668.01000000001;314412.84000000003;HMD
1995;17;-338621.10999999999;321505.85999999999;HMD
1995;18;-349756.76000000001;333722.82000000001;HMD
1995;19;-352070.58000000002;336261.25;HMD
1995;20;-349798.56;335298.91999999998;HMD
1995;21;-345274.13;330650.5;HMD
1995;22;-347075.13;330486.17999999999;HMD
1995;23;-343006.47999999998;326932.60999999999;HMD
1995;24;-339147.13;324394.04999999999;HMD
1995;25;-334983.71999999997;321991.21000000002;HMD
1995;26;-332419.39000000001;320545.28000000003;HMD
1995;27;-336386.26000000001;326347.26000000001;HMD
1995;28;-331103.09999999998;321520.17999999999;HMD
1995;29;-329245.39000000001;321451.66999999998;HMD
1995;30;-331637.15000000002;325439.52000000002;HMD
1995;31;-320189.44;313168.82000000001;HMD
1995;32;-307817.87;303499.28000000003;HMD
1995;33;-302949.08000000002;300254.84000000003;HMD
1995;34;-304530.54999999999;302441.26000000001;HMD
1995;35;-298547.71999999997;297069.09000000003;HMD
1995;36;-293246.82000000001;291972.03999999998;HMD
1995;37;-287120.09999999998;286544.78999999998;HMD
1995;38;-268399.70000000001;268650.09000000003;HMD
1995;39;-262226.42999999999;262646.64000000001;HMD
1995;40;-252187.91;253856.19;HMD
1995;41;-253991.89999999999;253671.28;HMD
1995;42;-253958.35000000001;252819.20000000001;HMD
1995;43;-240434.73999999999;240168.20000000001;HMD
1995;44;-237452.73000000001;237908.25;HMD
1995;45;-243753.37;246700.67999999999;HMD
1995;46;-254434.92000000001;257580.78;HMD
1995;47;-240895.60999999999;243365.95999999999;HMD
1995;48;-224714.47;229310.07999999999;HMD
1995;49;-239445.84;244882.48999999999;HMD
1995;50;-227875.03;233477.48000000001;HMD
1995;51;-225950.59;230280.81;HMD
1995;52;-199543.39999999999;203561.39000000001;HMD
1995;53;-184732.51000000001;188064.54999999999;HMD
1995;54;-215404.59;223011.48999999999;HMD
1995;55;-158158.29000000001;167059.84;HMD
1995;56;-170581.97;180979.70000000001;HMD
1995;57;-194552.01999999999;206555.29000000001;HMD
1995;58;-212345.09;230629.59;HMD
1995;59;-210186.48000000001;225736.78;HMD
1995;60;-208551.60000000001;225342.25;HMD
1995;61;-215679.79999999999;234058.39000000001;HMD
1995;62;-212457.79000000001;232217;HMD
1995;63;-205577.20000000001;224926;HMD
1995;64;-203834.22;228707.98999999999;HMD
1995;65;-192154.29000000001;218131.01000000001;HMD
1995;66;-188059.91;215955.59;HMD
1995;67;-177243.88;205607.45999999999;HMD
1995;68;-175553.78;205755.32000000001;HMD
1995;69;-163803.34;198228.10999999999;HMD
1995;70;-158987.79999999999;195058.10000000001;HMD
1995;71;-151783.63;187580.88;HMD
1995;72;-143781.66;185250.07000000001;HMD
1995;73;-134168.62;170436.79000000001;HMD
1995;74;-116211.34;162417.70000000001;HMD
1995;75;-98931.169999999998;144283.17000000001;HMD
1995;76;-89687.149999999994;138226.13;HMD
1995;77;-82630.240000000005;130304;HMD
1995;78;-76551.729999999996;123522.60000000001;HMD
1995;79;-72052.679999999993;119663.85000000001;HMD
1995;80;-68063.100000000006;118175.62;HMD
1995;81;-61762.580000000002;109139.75999999999;HMD
1995;82;-56127.110000000001;103896.89999999999;HMD
1995;83;-49163.480000000003;92068.169999999998;HMD
1995;84;-43352.190000000002;86023.059999999998;HMD
1995;85;-36908.870000000003;73201.970000000001;HMD
1995;86;-31749.549999999999;64336.540000000001;HMD
1995;87;-25461.450000000001;54549.889999999999;HMD
1995;88;-20207.759999999998;45872.629999999997;HMD
1995;89;-16482.27;38420.269999999997;HMD
1995;90;-12131.16;30673.77;HMD
1995;91;-9669;24384.66;HMD
1995;92;-7396;19340;HMD
1995;93;-5098;13427;HMD
1995;94;-3688;11055;HMD
1995;95;-2098;6092;HMD
1995;96;-1425;4374;HMD
1995;97;-923;2937;HMD
1995;98;-565;2155;HMD
1995;99;-343;1301;HMD
1995;100+;-482;2013;HMD
1996;0;-186801.76999999999;175728.38;HMD
1996;1;-190176;178770.79999999999;HMD
1996;2;-198860.76000000001;186686.47;HMD
1996;3;-205126.57999999999;193530.47;HMD
1996;4;-204805.45999999999;192437.76000000001;HMD
1996;5;-205156.25;194350.64999999999;HMD
1996;6;-208905.10999999999;197630.76000000001;HMD
1996;7;-211306.56;199936.85999999999;HMD
1996;8;-217147.37;205644.79999999999;HMD
1996;9;-223168.72;212210.67000000001;HMD
1996;10;-233567.57999999999;221534.25;HMD
1996;11;-246657.41;233862.67000000001;HMD
1996;12;-254540.48000000001;242343.84;HMD
1996;13;-271081.95000000001;257656.94;HMD
1996;14;-284732.52000000002;270142.34999999998;HMD
1996;15;-300506.10999999999;286052.03999999998;HMD
1996;16;-315519.54999999999;301412.21999999997;HMD
1996;17;-332918.44;316521.15000000002;HMD
1996;18;-340897.95000000001;323620.29999999999;HMD
1996;19;-351840.92999999999;335753.84000000003;HMD
1996;20;-353971.5;337953.92999999999;HMD
1996;21;-351682.04999999999;337038.51000000001;HMD
1996;22;-346932.25;332124.85999999999;HMD
1996;23;-348409.25;331996.58000000002;HMD
1996;24;-344200.13;328345.09999999998;HMD
1996;25;-340388.69;325730.33000000002;HMD
1996;26;-336283.33000000002;323493.17999999999;HMD
1996;27;-333773.90000000002;322220.66999999998;HMD
1996;28;-337532.21999999997;327898.22999999998;HMD
1996;29;-332373.94;323112.15999999997;HMD
1996;30;-330388.19;323123.15000000002;HMD
1996;31;-333250.84999999998;327503.45000000001;HMD
1996;32;-321290.38;314763.56;HMD
1996;33;-309079.59999999998;305238.09000000003;HMD
1996;34;-303912.21999999997;301723.28999999998;HMD
1996;35;-305771.90000000002;304118.94;HMD
1996;36;-299511.04999999999;298434.78999999998;HMD
1996;37;-294208.41999999998;293349.03999999998;HMD
1996;38;-288065.51000000001;287881.25;HMD
1996;39;-269372.16999999998;269779.21999999997;HMD
1996;40;-262931.94;263628.97999999998;HMD
1996;41;-252671.07000000001;254548.73999999999;HMD
1996;42;-254571.48999999999;254500.67000000001;HMD
1996;43;-254573.44;253671.45000000001;HMD
1996;44;-240497.35000000001;240600.45999999999;HMD
1996;45;-237300.04999999999;238043.35999999999;HMD
1996;46;-243852.45999999999;247322.14999999999;HMD
1996;47;-254889.64000000001;258482.09;HMD
1996;48;-240049.23999999999;243017.95999999999;HMD
1996;49;-224707.98000000001;229758.64000000001;HMD
1996;50;-239056.14999999999;245053.42000000001;HMD
1996;51;-227341.03;233576.41;HMD
1996;52;-225547.35999999999;230510.54999999999;HMD
1996;53;-198558.48999999999;203155.76999999999;HMD
1996;54;-183822.85999999999;187776.89999999999;HMD
1996;55;-216085.5;224421.70000000001;HMD
1996;56;-156144.95999999999;165748.72;HMD
1996;57;-169794.69;180954.17000000001;HMD
1996;58;-193381.88;206193.82000000001;HMD
1996;59;-211014.37;230493.07999999999;HMD
1996;60;-208457.56;225088.81;HMD
1996;61;-206723.79999999999;224789.35999999999;HMD
1996;62;-213629.82999999999;233349.47;HMD
1996;63;-210101.53;231501.72;HMD
1996;64;-202777.32000000001;223592.85999999999;HMD
1996;65;-200582.19;227397.42000000001;HMD
1996;66;-188913.10999999999;216486.01000000001;HMD
1996;67;-184622.48999999999;214595.35999999999;HMD
1996;68;-173325.04000000001;203609.95999999999;HMD
1996;69;-171438.38;203697.70000000001;HMD
1996;70;-159513.42999999999;195738.95000000001;HMD
1996;71;-154180.69;192329.23000000001;HMD
1996;72;-146681.25;184445.75;HMD
1996;73;-138631.57000000001;182119.20000000001;HMD
1996;74;-128718.67;166724.82000000001;HMD
1996;75;-110935.87;158664.73999999999;HMD
1996;76;-93789.429999999993;139910;HMD
1996;77;-84697.839999999997;134065.54000000001;HMD
1996;78;-77619.770000000004;125740.72;HMD
1996;79;-71430.910000000003;118531.66;HMD
1996;80;-67869.860000000001;116832.45;HMD
1996;81;-62523.099999999999;112263.62;HMD
1996;82;-56185.580000000002;103000.75999999999;HMD
1996;83;-50684.110000000001;97204.899999999994;HMD
1996;84;-44034.480000000003;85363.169999999998;HMD
1996;85;-38190.190000000002;78672.059999999998;HMD
1996;86;-32167.869999999999;66110.970000000001;HMD
1996;87;-27258.549999999999;57274.540000000001;HMD
1996;88;-21399.450000000001;48123.889999999999;HMD
1996;89;-16863.759999999998;39794.629999999997;HMD
1996;90;-13410.27;32460.27;HMD
1996;91;-9672.1599999999999;25508.77;HMD
1996;92;-7513;19980.66;HMD
1996;93;-5684;15524;HMD
1996;94;-3877;10516;HMD
1996;95;-2749;8350;HMD
1996;96;-1488;4468;HMD
1996;97;-1000;3115;HMD
1996;98;-609;2099;HMD
1996;99;-381;1449;HMD
1996;100+;-525;2103;HMD
1997;0;-185598;175239.91;HMD
1997;1;-187253.31;176372.14999999999;HMD
1997;2;-190562;179342;HMD
1997;3;-199190.47;187251.06;HMD
1997;4;-205716.32000000001;194328.89000000001;HMD
1997;5;-205391.39000000001;193124.95999999999;HMD
1997;6;-206289.20999999999;195423.37;HMD
1997;7;-210207.75;198868.13;HMD
1997;8;-212767.29999999999;201313.38;HMD
1997;9;-218305.47;206707.17000000001;HMD
1997;10;-224392.10000000001;213312.39000000001;HMD
1997;11;-234846.98999999999;222742.54000000001;HMD
1997;12;-247485.67000000001;234542.39000000001;HMD
1997;13;-255623.39999999999;243343.37;HMD
1997;14;-272318.78999999998;258961.45000000001;HMD
1997;15;-286566.76000000001;271835.63;HMD
1997;16;-302560.59000000003;288177.03999999998;HMD
1997;17;-317223.46000000002;303017.51000000001;HMD
1997;18;-335125.87;318631.46000000002;HMD
1997;19;-343148.78999999998;325732.75;HMD
1997;20;-353931.10999999999;337782.87;HMD
1997;21;-355859.41999999998;339633.60999999999;HMD
1997;22;-353545.54999999999;338782.09000000003;HMD
1997;23;-348591.38;333586.21000000002;HMD
1997;24;-349745.38;333485.97999999998;HMD
1997;25;-345390.77000000002;329768.58000000002;HMD
1997;26;-341663.23999999999;327059.60999999999;HMD
1997;27;-337641.94;324983.15000000002;HMD
1997;28;-335158.41999999998;323881.06;HMD
1997;29;-338676.19;329405.19;HMD
1997;30;-333556.78000000003;324675.13;HMD
1997;31;-331496;324762.62;HMD
1997;32;-334814.53999999998;329539.37;HMD
1997;33;-322433.32000000001;316340.29999999999;HMD
1997;34;-310363.34000000003;306950.90999999997;HMD
1997;35;-304894.34999999998;303190.73999999999;HMD
1997;36;-307056.25;305807.62;HMD
1997;37;-300512.37;299826.48999999999;HMD
1997;38;-295152.02000000002;294706.03000000003;HMD
1997;39;-289022.92999999999;289237.70000000001;HMD
1997;40;-270262.64000000001;270895.34999999998;HMD
1997;41;-263619.45000000001;264577.32000000001;HMD
1997;42;-253080.22;255254.28;HMD
1997;43;-255072.07000000001;255299.06;HMD
1997;44;-255165.54000000001;254480.70999999999;HMD
1997;45;-240539.95999999999;240998.72;HMD
1997;46;-237066.38;238203.47;HMD
1997;47;-243976.54999999999;247966.63;HMD
1997;48;-255306.37;259364.41;HMD
1997;49;-239147.85999999999;242617.97;HMD
1997;50;-224567.48000000001;230185.20000000001;HMD
1997;51;-238584.45999999999;245204.35000000001;HMD
1997;52;-226710.01999999999;233650.34;HMD
1997;53;-225023.13;230635.29999999999;HMD
1997;54;-197399.57000000001;202764.14000000001;HMD
1997;55;-182844.22;187458.25;HMD
1997;56;-216605.42000000001;225793.92000000001;HMD
1997;57;-154044.64000000001;164416.60000000001;HMD
1997;58;-168962.41;180835.64000000001;HMD
1997;59;-192010.73000000001;205759.35000000001;HMD
1997;60;-209527.64000000001;230326.57000000001;HMD
1997;61;-206631.63;224428.84;HMD
1997;62;-204797;224192.47;HMD
1997;63;-211380.85999999999;232562.56;HMD
1997;64;-207671.28;230554.42999999999;HMD
1997;65;-199751.42999999999;222210.72;HMD
1997;66;-197324.16;225981.85000000001;HMD
1997;67;-185418.92000000001;214864.01000000001;HMD
1997;68;-180928.07999999999;213106.13;HMD
1997;69;-169166.20000000001;201392.47;HMD
1997;70;-167010.98999999999;201426.07999999999;HMD
1997;71;-154796.53;193040.79000000001;HMD
1997;72;-149125.57000000001;189375.35000000001;HMD
1997;73;-141418.88;181042.63;HMD
1997;74;-133090.47;178725.32999999999;HMD
1997;75;-123030.73;162731.85000000001;HMD
1997;76;-105356.39;154607.78;HMD
1997;77;-88378.690000000002;135141.82999999999;HMD
1997;78;-79617.529999999999;129548.95;HMD
1997;79;-72432.309999999998;120670.42999999999;HMD
1997;80;-67053.669999999998;116092.86;HMD
1997;81;-62543.860000000001;111091.45;HMD
1997;82;-56986.099999999999;105997.62;HMD
1997;83;-50843.580000000002;96196.759999999995;HMD
1997;84;-45307.110000000001;90279.899999999994;HMD
1997;85;-38893.480000000003;78151.169999999998;HMD
1997;86;-33355.190000000002;71320.059999999998;HMD
1997;87;-27596.869999999999;59055.970000000001;HMD
1997;88;-23035.549999999999;50339.540000000001;HMD
1997;89;-17786.450000000001;41728.889999999999;HMD
1997;90;-13749.76;33759.629999999997;HMD
1997;91;-10729.27;27076.27;HMD
1997;92;-7548.1599999999999;20784.77;HMD
1997;93;-5759;16008.66;HMD
1997;94;-4213;12165;HMD
1997;95;-2835;7945;HMD
1997;96;-1964;6243;HMD
1997;97;-1017;3212;HMD
1997;98;-653;2183;HMD
1997;99;-398;1418;HMD
1997;100+;-573;2203;HMD
1998;0;-141809;136486;INE. Padrón Continuo
1998;1;-163346;157899;INE. Padrón Continuo
1998;2;-184624;175036;INE. Padrón Continuo
1998;3;-188105;178585;INE. Padrón Continuo
1998;4;-197292;186831;INE. Padrón Continuo
1998;5;-205337;195497;INE. Padrón Continuo
1998;6;-205262;194075;INE. Padrón Continuo
1998;7;-209593;199009;INE. Padrón Continuo
1998;8;-214054;203110;INE. Padrón Continuo
1998;9;-216526;205211;INE. Padrón Continuo
1998;10;-216306;204594;INE. Padrón Continuo
1998;11;-222736;211727;INE. Padrón Continuo
1998;12;-232002;220332;INE. Padrón Continuo
1998;13;-247594;235394;INE. Padrón Continuo
1998;14;-254213;242000;INE. Padrón Continuo
1998;15;-270722;256921;INE. Padrón Continuo
1998;16;-287488;272609;INE. Padrón Continuo
1998;17;-301398;287439;INE. Padrón Continuo
1998;18;-312643;298000;INE. Padrón Continuo
1998;19;-330828;314632;INE. Padrón Continuo
1998;20;-336865;320534;INE. Padrón Continuo
1998;21;-345740;331921;INE. Padrón Continuo
1998;22;-346983;332673;INE. Padrón Continuo
1998;23;-343739;331260;INE. Padrón Continuo
1998;24;-338531;325479;INE. Padrón Continuo
1998;25;-337457;325871;INE. Padrón Continuo
1998;26;-333210;321897;INE. Padrón Continuo
1998;27;-329417;319498;INE. Padrón Continuo
1998;28;-326468;318383;INE. Padrón Continuo
1998;29;-325146;318514;INE. Padrón Continuo
1998;30;-329655;324363;INE. Padrón Continuo
1998;31;-326976;320874;INE. Padrón Continuo
1998;32;-325620;322477;INE. Padrón Continuo
1998;33;-331912;329438;INE. Padrón Continuo
1998;34;-318967;314949;INE. Padrón Continuo
1998;35;-308364;306900;INE. Padrón Continuo
1998;36;-302229;302557;INE. Padrón Continuo
1998;37;-307190;307104;INE. Padrón Continuo
1998;38;-299530;300063;INE. Padrón Continuo
1998;39;-295106;295661;INE. Padrón Continuo
1998;40;-289368;290824;INE. Padrón Continuo
1998;41;-271124;272161;INE. Padrón Continuo
1998;42;-264024;265993;INE. Padrón Continuo
1998;43;-252778;255411;INE. Padrón Continuo
1998;44;-255994;256348;INE. Padrón Continuo
1998;45;-257187;256371;INE. Padrón Continuo
1998;46;-239799;240779;INE. Padrón Continuo
1998;47;-236507;236953;INE. Padrón Continuo
1998;48;-245214;249272;INE. Padrón Continuo
1998;49;-258520;262514;INE. Padrón Continuo
1998;50;-236243;239452;INE. Padrón Continuo
1998;51;-225920;231139;INE. Padrón Continuo
1998;52;-239211;245720;INE. Padrón Continuo
1998;53;-226413;233354;INE. Padrón Continuo
1998;54;-225270;230928;INE. Padrón Continuo
1998;55;-195089;200800;INE. Padrón Continuo
1998;56;-180247;185145;INE. Padrón Continuo
1998;57;-223654;232846;INE. Padrón Continuo
1998;58;-146214;157877;INE. Padrón Continuo
1998;59;-168597;180436;INE. Padrón Continuo
1998;60;-190301;204243;INE. Padrón Continuo
1998;61;-209892;232162;INE. Padrón Continuo
1998;62;-204529;223009;INE. Padrón Continuo
1998;63;-203130;223356;INE. Padrón Continuo
1998;64;-210136;231967;INE. Padrón Continuo
1998;65;-207174;230703;INE. Padrón Continuo
1998;66;-197225;220470;INE. Padrón Continuo
1998;67;-195991;226292;INE. Padrón Continuo
1998;68;-183251;213719;INE. Padrón Continuo
1998;69;-179293;213540;INE. Padrón Continuo
1998;70;-165841;199260;INE. Padrón Continuo
1998;71;-164073;200560;INE. Padrón Continuo
1998;72;-151523;191218;INE. Padrón Continuo
1998;73;-145021;187132;INE. Padrón Continuo
1998;74;-137308;178366;INE. Padrón Continuo
1998;75;-129097;177725;INE. Padrón Continuo
1998;76;-118698;158670;INE. Padrón Continuo
1998;77;-101201;153321;INE. Padrón Continuo
1998;78;-82697;129710;INE. Padrón Continuo
1998;79;-75834;127249;INE. Padrón Continuo
1998;80;-68108;116607;INE. Padrón Continuo
1998;81;-62152;109064;INE. Padrón Continuo
1998;82;-57411;104016;INE. Padrón Continuo
1998;83;-51672;98284;INE. Padrón Continuo
1998;84;-45927;88691;INE. Padrón Continuo
1998;85;-40504;81906;INE. Padrón Continuo
1998;86;-34317;70130;INE. Padrón Continuo
1998;87;-29078;63574;INE. Padrón Continuo
1998;88;-23750;51768;INE. Padrón Continuo
1998;89;-19436;43102;INE. Padrón Continuo
1998;90;-14748;35206;INE. Padrón Continuo
1998;91;-11151;28320;INE. Padrón Continuo
1998;92;-8700;22572;INE. Padrón Continuo
1998;93;-6024;16757;INE. Padrón Continuo
1998;94;-4521;12723;INE. Padrón Continuo
1998;95;-3215;9588;INE. Padrón Continuo
1998;96;-2324;6289;INE. Padrón Continuo
1998;97;-2697;6039;INE. Padrón Continuo
1998;98;-910;2520;INE. Padrón Continuo
1998;99;-469;1539;INE. Padrón Continuo
1998;100+;-783;2691;INE. Padrón Continuo
1999;0;-160185;151754;INE. Padrón Continuo
1999;1;-165575;158185;INE. Padrón Continuo
1999;2;-167684;161625;INE. Padrón Continuo
1999;3;-184171;174295;INE. Padrón Continuo
